/pacman3p/pacman3psmall-z.5,50,25.0,3.6300000000000012,19.0,1.7200000000000009,0.0,0.026701310829245817,0.4270831300812524,0.029975990392312312
/pacman3p/pacman3psmall-z.5,100,25.0,5.140000000000001,14.0,1.5600000000000005,0.0,0.05223638578615483,0.4963869458396342,0.02214136400495688
/pacman3p/pacman3psmall-z.5,150,25.0,4.060000000000001,23.0,1.3200000000000007,0.0,0.040623146111545806,0.2712931993250107,0.015879546593023364
/pacman3p/pacman3psmall-z.5,200,25.0,4.57,21.0,1.520000000000001,0.0,0.07241657268885347,0.3666060555964672,0.015471263684650972
/pacman3p/pacman3psmall-z.5,250,25.0,4.3900000000000015,21.0,1.6200000000000006,0.0,0.07935137049856165,0.3666060555964672,0.03008255308314107
/pacman3p/pacman3psmall-z.5,300,25.0,5.029999999999999,24.0,1.7600000000000007,0.0,0.06707130533991418,0.19595917942265428,0.02999733321480428
/pacman3p/pacman3psmall-z.5,350,25.0,4.659999999999999,19.0,1.5000000000000007,0.0,0.05952344076076248,0.4270831300812524,0.024
/pacman3p/pacman3psmall-z.5,400,25.0,5.000000000000001,23.0,1.6000000000000008,0.0,0.06846897107449476,0.2712931993250107,0.030463092423455636
/pacman3p/pacman3psmall-z.5,450,25.0,4.720000000000001,23.0,1.5000000000000004,0.0,0.06420716470924409,0.2712931993250107,0.021908902300206645
/pacman3p/pacman3psmall-z.5,500,25.0,4.3500000000000005,23.0,1.7200000000000006,0.0,0.07205553413860728,0.2712931993250107,0.025348767228407773
/pacman3p/pacman3psmall-z.5,550,25.0,4.6000000000000005,23.0,1.6600000000000006,0.0,0.0626737584639696,0.2712931993250107,0.02696367927416435
/pacman3p/pacman3psmall-z.5,600,25.0,3.680000000000001,15.0,1.6600000000000006,0.0,0.039951971165388074,0.48989794855663565,0.03427885645700568
/pacman3p/pacman3psmall-z.5,650,25.0,3.9300000000000006,22.0,1.5000000000000004,0.0,0.04256947263004323,0.32496153618543844,0.03098386676965934
/pacman3p/pacman3psmall-z.5,700,25.0,4.55,23.0,1.7000000000000006,0.0,0.04551922670696416,0.2712931993250107,0.0233238075793812
/pacman3p/pacman3psmall-z.5,750,25.0,4.520000000000001,25.0,1.4000000000000006,0.0,0.05635033274080997,0.0,0.018761663039293715
/pacman3p/pacman3psmall-z.5,800,25.0,5.2,24.0,1.5800000000000005,0.0,0.11059837250158791,0.19595917942265426,0.02921917178839948
/pacman3p/pacman3psmall-z.5,850,25.0,4.520000000000001,22.0,1.5200000000000005,0.0,0.04335158589948007,0.32496153618543844,0.0317389350798038
/pacman3p/pacman3psmall-z.5,900,25.0,4.890000000000001,22.0,1.8200000000000003,0.0,0.07505091605037209,0.32496153618543844,0.017780888616714296
/pacman3p/pacman3psmall-z.5,950,25.0,4.79,25.0,1.5600000000000007,0.0,0.06588960464291768,0.0,0.028464714999451513
/pacman3p/pacman3psmall-z.5,1000,25.0,4.650000000000001,19.0,1.5600000000000005,0.0,0.074565407529229,0.4270831300812525,0.026725268941584106
connect4/connect4-z.5/connect4-z.5,50,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,100,24.0,25.0,0.0,1.0,0.19595917942265426,0.0,0.0,0.19595917942265426
connect4/connect4-z.5/connect4-z.5,150,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,200,23.0,25.0,0.0,2.0,0.2712931993250107,0.0,0.0,0.2712931993250107
connect4/connect4-z.5/connect4-z.5,250,25.0,24.5,0.5,0.0,0.0,0.09797958971132714,0.09797958971132714,0.0
connect4/connect4-z.5/connect4-z.5,300,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,350,23.0,25.0,0.0,2.0,0.2712931993250107,0.0,0.0,0.2712931993250107
connect4/connect4-z.5/connect4-z.5,400,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,450,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,500,24.0,25.0,0.0,1.0,0.19595917942265428,0.0,0.0,0.19595917942265428
connect4/connect4-z.5/connect4-z.5,550,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,600,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,650,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,700,23.0,25.0,0.0,2.0,0.2712931993250107,0.0,0.0,0.2712931993250107
connect4/connect4-z.5/connect4-z.5,750,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,800,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,850,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,900,24.0,25.0,0.0,1.0,0.19595917942265426,0.0,0.0,0.19595917942265426
connect4/connect4-z.5/connect4-z.5,950,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
connect4/connect4-z.5/connect4-z.5,1000,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
breakthroughSmall-z.5,50,16.0,16.0,9.0,9.0,0.48000000000000004,0.48,0.48,0.48000000000000004
breakthroughSmall-z.5,100,22.0,17.0,8.0,3.0,0.32496153618543844,0.46647615158762407,0.46647615158762407,0.32496153618543844
breakthroughSmall-z.5,150,24.0,21.0,4.0,1.0,0.19595917942265426,0.3666060555964672,0.36660605559646714,0.19595917942265426
breakthroughSmall-z.5,200,24.0,22.0,3.0,1.0,0.19595917942265426,0.32496153618543844,0.32496153618543844,0.19595917942265426
breakthroughSmall-z.5,250,22.0,19.0,6.0,3.0,0.32496153618543844,0.4270831300812524,0.4270831300812524,0.32496153618543844
breakthroughSmall-z.5,300,25.0,21.0,4.0,0.0,0.0,0.36660605559646714,0.36660605559646714,0.0
breakthroughSmall-z.5,350,24.0,22.0,3.0,1.0,0.19595917942265428,0.32496153618543844,0.32496153618543844,0.19595917942265428
breakthroughSmall-z.5,400,24.0,24.0,1.0,1.0,0.19595917942265428,0.19595917942265428,0.19595917942265428,0.19595917942265428
breakthroughSmall-z.5,450,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
breakthroughSmall-z.5,500,25.0,23.0,2.0,0.0,0.0,0.2712931993250107,0.2712931993250107,0.0
breakthroughSmall-z.5,550,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
breakthroughSmall-z.5,600,25.0,22.0,3.0,0.0,0.0,0.32496153618543844,0.32496153618543844,0.0
breakthroughSmall-z.5,650,25.0,24.0,1.0,0.0,0.0,0.19595917942265426,0.19595917942265423,0.0
breakthroughSmall-z.5,700,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
breakthroughSmall-z.5,750,24.0,25.0,0.0,1.0,0.19595917942265426,0.0,0.0,0.19595917942265426
breakthroughSmall-z.5,800,24.0,25.0,0.0,1.0,0.19595917942265426,0.0,0.0,0.19595917942265426
breakthroughSmall-z.5,850,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
